Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
2,TACR2,NM_001057,xm_001110044.3,nm_009314.4,nm_080768.1,xm_002913726.3,xm_012451439.1,nm_174469.2,xm_002756285.3,xm_010992789.1,nm_001012617.1,xm_005699135.3,xm_003473587.3,xm_004427038.2,xm_012085274.1,xm_005390086.1,xm_007963224.1,xm_006837461.1,xm_004681072.2,xm_003499891.1,xm_004470546.2,xm_013017122.1,xm_004701389.1,xm_006889046.1,xm_008145432.1,xm_001502702.2,xm_007524152.1,xm_003994003.3,xm_008587684.1,xm_004049516.2,xm_004846185.2,xm_005326003.2,xm_004657883.1,xm_003409040.1,xm_005565668.2,xm_011715028.1,xm_011991028.1,xm_017648533.1,xm_005070826.2,xm_012762658.2,xm_005360102.2,xm_016198420.1,xm_007506590.1,xm_004769538.2,xm_008827809.1,xm_003258183.3,xm_004583441.1,xm_004624360.1,xm_004393678.1,xm_004280836.1,nm_001082331.1,xm_003783757.2,xm_015104406.1,xm_003815925.2,xm_507831.4,xm_003903847.3,xm_002820876.2,xm_012658749.1,xm_011372155.1,xm_010362820.1,xm_016133080.1,xm_003928655.2,xm_004617081.1,xm_001929073.6,xm_004386380.2,xm_006148962.1,xm_019935961.1
2,TACR3,nm_001059,nm_001037862.1,nm_021382.6,nm_017053.1,xm_002927698.3,xm_012436469.1,nm_001192333.1,xm_002745566.3,xm_010980658.1,nm_001097541.1,xm_018049248.1,nm_001172729.1,xm_014784499.1,xm_012028920.1,xm_005406230.1,xm_007999433.1,xm_006872709.1,xm_004686459.2,xm_007613808.1,xm_012530782.1,xm_013023773.1,xm_004703290.1,xm_006893097.1,xm_008150304.1,xm_001503290.5,xm_007537489.1,xm_003985120.3,xm_008567862.1,xm_004040220.1,xm_004866255.1,xm_013364961.1,xm_004662960.2,xm_003410364.2,xm_005555591.2,xm_011749149.1,xm_011992292.1,xm_017650356.1,xm_005081978.2,xm_020284483.1,xm_005357315.2,xm_016223584.1,xm_001368063.3,xm_004748139.1,xm_017796374.1,xm_003257465.1,xm_004594284.1,xm_004643711.1,xm_004401872.1,xm_004269618.1,nm_001082055.1,xm_003796333.1,xm_015096389.1,xm_003829966.3,xm_003950386.3,xm_003899043.3,xm_002815021.2,xm_012655090.1,xm_011361495.1,xm_010366583.1,xm_016159122.1,xm_003929495.1,xm_012933663.1,xm_003482466.3,xm_004380201.1,xm_006151181.1,xm_004312459.2
3,C3AR1,NM_004054,xm_001113373.3,nm_009779.2,xm_006237314.3,xm_019809827.1,xm_012476761.1,nm_001083752.1,xm_009003546.2,xm_010990811.1,xm_014108728.1,xm_005680898.3,nm_001173118.1,xm_004438825.2,xm_012064671.1,xm_005378913.2,xm_007967489.1,xm_006875492.1,xm_004692576.2,xm_007635877.2,xm_004455265.2,xm_013023564.1,xm_004708245.1,xm_006903715.1,xm_008140388.1,xm_001498682.3,xm_007537537.2,xm_003988384.4,xm_008565257.1,xm_019037774.1,xm_004869523.2,xm_005341722.1,xm_004672781.1,xm_003410803.2,xm_005570035.2,xm_011772686.1,xm_011998318.1,xm_017652311.1,xm_005066031.2,xm_012760666.2,xm_005365173.2,xm_016221751.1,xm_001367729.4,xm_004766605.2,xm_008825333.2,xm_003265438.3,xm_004596419.1,xm_004647129.1,xm_004407615.1,xm_004279095.2,xm_008259785.2,xm_012809317.1,xm_004006903.3,xm_003811799.2,xm_001167161.3,xm_003905931.3,nm_001131372.1,xm_012637871.1,xm_011365781.1,xm_010376732.1,xm_016128069.1,xm_010337414.1,xm_004610650.1,xm_003362115.3,xm_004387277.1,xm_006146628.2,xm_019926032.1
3,C5AR1,NM_001736,xm_015124344.1,nm_001173550.1,nm_053619.1,xm_002923041.3,xm_012446776.1,xm_005219180.3,xm_008988284.2,xm_010991678.1,nm_001003373.1,xm_005692663.3,nm_001172922.1,xm_014795275.1,xm_012080666.1,xm_005413864.2,xm_007997350.1,xm_006868433.1,xm_004693970.2,xm_016968140.1,xm_004476392.2,xm_013032751.1,xm_004710610.1,xm_006898697.1,xm_008154541.1,xm_001503145.4,xm_016193661.1,xm_006941080.2,xm_008593898.1,xm_004061049.2,xm_004867064.2,xm_005336578.2,xm_004672781.1,xm_003406485.1,xm_005589697.2,xm_011736083.1,xm_011969792.1,xm_017663195.1,xm_013125510.1,xm_012761544.1,xm_005361058.1,xm_016216727.1,xm_007491957.1,xm_004767496.2,xm_008822090.2,xm_004091041.2,xm_004597208.1,xm_004644386.1,xm_012562593.1,xm_012533572.1,xm_017338812.1,xm_003799551.2,xm_004015336.2,xm_003814114.2,xm_524316.5,xm_003915786.3,xm_009236749.1,xm_012653316.1,xm_011367894.1,xm_010377405.1,xm_016155376.1,xm_003940286.2,xm_004607797.1,nm_001244215.1,xm_004381803.1,xm_006142120.2,xm_019934994.1
3,C5AR2,nm_018485,xm_001112923.3,xm_006540054.3,xm_006228353.3,xm_011229665.2,xm_012446707.1,xm_005219293.3,xm_008988287.2,xm_010991705.1,xm_005616397.2,xm_005692667.3,xm_003464698.3,xm_014795297.1,xm_012080668.1,xm_013509539.1,xm_007997351.1,xm_006868432.1,xm_004694235.2,xm_007620639.2,xm_004476392.2,xm_013032752.1,xm_004710401.1,xm_006898632.1,xm_008154540.1,xm_014729474.1,xm_016193659.1,xm_003997615.4,xm_008586035.1,xm_004061050.2,xm_004867063.1,xm_005336579.2,xm_004672781.1,xm_010586470.1,xm_005589699.2,xm_011736086.1,xm_011969811.1,xm_017663205.1,xm_013125511.1,xm_020283329.1,xm_005361081.1,xm_016216729.1,xm_007491956.1,xm_004767497.2,xm_008822103.2,xm_003277662.3,xm_004597207.1,xm_004648822.1,xm_004400927.2,xm_004271117.2,xm_008250810.2,xm_003799552.2,xm_004015337.3,xm_008966749.2,xm_009435908.2,xm_009194828.2,xm_002829461.3,xm_012653327.1,xm_011378172.1,xm_010377402.1,xm_016155389.1,xm_010351008.1,xm_004607797.1,xm_013998539.1,xm_004381610.1,xm_006142121.2,xm_004311903.2
3,CCKAR,NM_000730,xm_001084186.3,nm_009827.2,xm_008770188.2,xm_002924301.3,xm_012472348.1,xm_010806018.2,xm_002745931.2,xm_010988507.1,nm_001012646.2,xm_018049938.1,xm_003467402.2,xm_004418963.2,xm_012045264.1,xm_005392028.2,xm_008017707.1,xm_006866307.1,xm_004681361.2,xm_007653033.2,xm_004452238.2,xm_013008991.1,xm_004706303.1,xm_006899263.1,xm_008140199.1,xm_014738873.1,xm_007521405.1,xm_019829667.1,xm_008571662.1,xm_004038509.1,xm_004847182.2,xm_005318907.1,xm_004656100.1,xm_003411382.2,xm_005554633.2,xm_011751429.1,xm_011965345.1,xm_017664795.1,xm_005068765.2,xm_012754611.2,xm_005359234.1,xm_016218217.1,xm_001366202.2,xm_004762652.2,xm_008837345.1,xm_003258554.1,xm_004579334.1,xm_004624521.1,xm_004402874.1,xm_004266215.1,nm_001082383.1,xm_003793514.1,xm_004009755.3,xm_003826843.1,xm_526545.5,xm_003898559.3,xm_002814651.1,xm_012664199.1,xm_011365481.1,xm_010367996.1,xm_016135619.1,xm_003927497.1,xm_012932604.1,xm_003356886.3,xm_004375124.2,xm_006154949.1,xm_019928375.1
3,CCKBR,NM_176875,xm_015114987.1,nm_007627.5,nm_013165.2,xm_002924980.3,xm_012456784.1,nm_174262.3,xm_002807311.4,xm_010990548.1,nm_001012646.2,xm_018059455.1,xm_013147560.1,xm_004418346.2,xm_012036520.1,xm_005380128.2,xm_008008894.1,xm_006870195.1,xm_004683113.2,xm_016966127.1,xm_012528407.1,xm_013035592.1,xm_004717057.1,xm_006885472.1,xm_008159860.1,xm_005612114.2,xm_007527769.2,xm_019812944.1,xm_008573700.1,xm_004050582.2,xm_004863380.2,xm_005341095.2,xm_004650938.2,xm_003412058.1,xm_005578813.2,xm_011752975.1,xm_011972518.1,xm_017666870.1,xm_013126260.1,xm_012786558.1,xm_005370207.2,xm_016217264.1,xm_007492735.2,xm_004781182.2,xm_008837378.1,xm_003254853.2,xm_004589979.1,xm_004642026.2,xm_004413293.1,xm_004279257.1,nm_001171123.2,xm_012801736.1,xm_012095888.2,xm_003819067.2,xm_521813.5,xm_009186736.2,xm_009246697.1,xm_012654250.1,xm_011385187.1,xm_010383511.1,xm_016133529.1,xm_010334212.1,xm_004621233.1,xm_003482524.3,xm_004389067.1,xm_006161978.2,xm_019947850.1
3,CCR1,NM_001295,xm_015131075.1,nm_009912.4,nm_020542.2,xm_011222757.2,xm_012470782.1,nm_001077839.1,xm_008981469.1,xm_010999939.1,xm_005632330.2,xm_005696042.3,xm_005006840.2,xm_004419607.2,xm_012033356.1,xm_005383456.2,xm_007983943.1,xm_006868850.1,xm_004676244.2,xm_003507727.1,xm_004453176.1,xm_013030263.1,xm_004703999.1,xm_006892966.1,xm_008154260.1,xm_005600756.2,xm_007531431.2,xm_019814628.1,xm_008591093.1,xm_004034008.2,xm_004835032.1,xm_005332912.2,xm_004662146.1,xm_003409696.1,xm_005546896.2,xm_011739034.1,xm_011981075.1,xm_017666568.1,xm_005082282.2,xm_012770308.2,xm_013346493.1,xm_016202737.1,xm_007505075.2,xm_004760812.2,xm_017797848.1,xm_003256980.3,xm_004581410.2,xm_004640768.1,xm_004399151.1,xm_012538290.1,xm_008260477.2,xm_012808034.1,xm_015102460.1,xm_003818470.2,xm_516415.5,xm_003894540.3,xm_003776263.2,xm_012641223.1,xm_011357331.1,xm_010374794.1,xm_016141354.1,xm_010337185.1,xm_004614519.1,nm_001001621.1,xm_004368705.1,xm_006170129.2,xm_019946999.1
3,CCR10,NM_016602,xm_015119786.1,nm_007721.4,nm_001108836.1,xm_002922175.3,xm_012444093.1,nm_001194964.1,xm_002748024.3,xm_010981855.1,xm_844228.4,xm_013972151.2,xm_003466998.3,xm_004434435.2,xm_012046826.1,xm_005394471.1,xm_008012600.1,xm_006832682.1,xm_004684945.2,xm_003504663.3,xm_004484612.1,xm_013037784.1,xm_004707182.1,xm_006901674.1,xm_008149338.1,xm_001917657.4,xm_007535015.1,xm_019816951.1,xm_008571888.1,xm_019026755.1,xm_004859314.2,xm_005321890.1,xm_004655349.1,xm_003414252.2,xm_005584278.2,xm_011725079.1,xm_011999021.1,xm_017643732.1,xm_005070150.2,xm_012743183.2,xm_005369049.2,xm_016202041.1,xm_001365403.3,xm_004772660.2,xm_008835325.2,xm_003279479.2,xm_004597353.1,xm_004633791.1,xm_004410557.2,xm_004282832.2,xm_002719406.2,xm_012803036.1,nm_001040287.1,xm_014342035.1,xm_016931000.1,xm_003913098.2,xm_002827507.3,xm_012656653.1,xm_011381279.1,xm_010385992.1,xm_016150917.1,xm_003942748.2,xm_004608802.1,nm_001044563.1,xm_004390339.2,xm_006156094.2,xm_004325591.2
3,CCR2,NM_001123396,nm_001032806.1,xm_011243064.2,nm_021866.1,xm_011222807.2,xm_012470788.1,xm_015459671.1,xm_017964860.1,xm_010997065.1,xm_005632629.1,xm_005696039.3,xm_013160395.1,xm_014791348.1,xm_012033359.1,xm_005383452.2,xm_007983950.1,xm_006868848.1,xm_012720693.1,xm_003507730.1,xm_004449011.1,xm_013030307.1,xm_004703997.1,xm_006892964.1,xm_008154236.1,nm_001097606.3,xm_007531451.1,xm_019814564.1,xm_008582129.1,xm_004034015.2,xm_004835030.1,xm_005332914.1,xm_004662147.1,xm_010589866.1,xm_005546901.2,xm_011739040.1,xm_011981069.1,xm_017666108.1,xm_005082279.2,xm_012770300.2,xm_005348175.1,xm_016202739.1,xm_001369297.2,xm_004760807.2,xm_008826832.2,xm_003282337.3,xm_012925879.1,xm_004640680.1,xm_004399153.1,xm_004283849.2,xm_002713280.3,xm_003794522.2,xm_012100176.1,xm_003818463.2,xm_009445351.2,xm_017955495.1,xm_002832778.2,xm_012638790.1,xm_011357328.1,xm_010374789.1,xm_016141357.1,xm_003926264.2,xm_004614594.1,xm_003483165.3,xm_004368459.1,xm_006170132.1,xm_004311483.2
3,CCR3,NM_001837,xm_015131077.1,xm_017313120.1,xm_006244178.3,xm_019797844.1,xm_012470793.1,xm_005223030.3,xm_017964858.1,xm_010997060.1,xm_005632317.2,xm_018038409.1,xm_013160057.1,xm_004419608.2,xm_012033358.1,xm_013513484.1,xm_007983947.1,xm_006868815.1,xm_004676243.1,xm_003507729.2,xm_004453173.2,xm_013030273.1,xm_004703998.1,xm_006892965.1,xm_008154249.1,xm_005600755.2,xm_007531430.2,xm_019814669.1,xm_008582130.1,xm_004034012.1,xm_004835031.1,xm_005332913.2,xm_004662023.1,xm_003409912.1,xm_015445359.1,xm_011739039.1,xm_011981071.1,xm_017666567.1,xm_013122202.1,xm_012770305.2,xm_005348174.1,xm_016202738.1,xm_007505075.2,xm_004760810.2,xm_008831932.1,xm_012511991.1,xm_012925880.1,xm_004640679.1,xm_004399152.2,xm_012538270.1,nm_001135128.1,xm_003794521.1,nm_001009241.1,xm_003818466.3,xm_003309768.2,xm_017955500.1,xm_003776263.2,xm_012653250.1,xm_011357330.1,xm_010374793.1,xm_016141252.1,xm_003926258.2,xm_004614595.1,nm_001001620.1,xm_004368706.1,xm_006170130.2,xm_019947001.1
3,CCR4,NM_005508,nm_001266020.1,nm_009916.2,xm_006243915.3,xm_011224723.2,xm_012435472.1,xm_015459409.1,xm_002759711.4,xm_010982055.1,xm_005634150.1,xm_005695522.3,xm_013156260.1,xm_004419465.2,xm_012036963.1,xm_005383629.1,xm_008009384.1,xm_006851582.1,xm_004676345.1,xm_016971637.1,xm_004471117.2,xm_013028479.1,xm_004704051.1,xm_006890616.1,xm_008153972.1,xm_005600863.2,xm_007524042.1,xm_019811011.1,xm_008583622.1,xm_004033808.1,xm_004857835.1,xm_005317323.1,xm_004662075.1,xm_003415712.2,xm_015444997.1,xm_011723289.1,xm_012001009.1,xm_017675681.1,nm_001281562.1,xm_012769218.1,xm_005348040.1,xm_016198879.1,xm_007505036.1,xm_004774198.2,xm_008833430.1,xm_003256822.3,xm_004588246.1,xm_004635280.1,xm_004408978.2,xm_004279695.1,xm_002716251.3,xm_003781774.2,xm_015102217.1,xm_003826129.1,xm_001168244.4,xm_003895228.3,xm_002813955.2,xm_012646872.1,xm_011362404.1,xm_010372959.1,xm_016140751.1,xm_003930919.2,xm_004603854.1,xm_005658814.2,xm_004377346.1,xm_006171951.1,xm_019947004.1
3,CCR5,NM_000579,xm_015131082.1,nm_009917.5,nm_053960.3,xm_011222796.2,xm_012470794.1,nm_001011672.2,nm_001257216.1,xm_010997075.1,xm_005632328.2,xm_005696038.2,xm_005006841.2,xm_014791360.1,xm_012033360.1,xm_005383448.2,xm_007983952.1,xm_006868814.1,xm_004676241.2,xm_007621398.1,xm_004449012.2,xm_013030308.1,xm_004704168.1,xm_006892963.1,xm_008154223.1,nm_001091534.1,xm_007531429.2,xm_006928652.2,xm_008582128.1,xm_004034016.2,xm_004835029.2,xm_005332915.2,xm_004662148.1,nm_001280878.1,xm_005546902.2,xm_011739041.1,xm_011981068.1,xm_017666109.1,xm_005082278.2,xm_012770304.2,xm_005348177.2,xm_016202740.1,xm_001379584.3,xm_013060675.1,xm_008826842.2,xm_012504034.1,xm_004581411.2,xm_004640771.1,xm_004399154.1,xm_004283850.2,xm_008260476.2,xm_003794523.2,xm_004018512.3,xm_003818461.1,xm_009445318.2,xm_009200976.2,xm_009235733.1,xm_012638782.1,xm_011357326.1,xm_010374788.1,xm_016141360.1,xm_003926266.2,xm_004614518.1,nm_001001618.1,xm_004368460.2,xm_014584875.1,xm_019946955.1
3,CCR6,NM_004367,xm_015137658.1,xm_006523292.3,xm_008758756.2,xm_011224273.2,xm_012471039.1,xm_005211127.3,xm_008995372.2,xm_010994631.1,xm_005615572.2,xm_013966650.2,xm_013148865.1,xm_004440553.2,xm_012036555.1,xm_005390643.2,xm_008007812.1,xm_006871190.1,xm_012733923.1,xm_007650707.1,xm_012518985.1,xm_013024504.1,xm_004702083.1,xm_006882831.1,xm_008156687.1,xm_001489474.5,xm_007521616.2,xm_019831487.1,xm_008594867.1,xm_004044953.2,xm_013076683.1,xm_005321476.1,xm_004651080.1,xm_003419238.1,xm_005551442.2,xm_011751031.1,xm_011999625.1,xm_017644379.1,xm_013122747.1,xm_012776817.2,xm_005363359.1,xm_016212921.1,xm_007484890.2,xm_013044398.1,xm_008835099.1,xm_003271788.2,xm_004597564.2,xm_004648885.2,xm_004401549.1,xm_004278853.2,xm_008252708.2,xm_012806704.1,xm_015097526.1,xm_003820220.2,xm_016956626.1,xm_003898396.3,xm_002817580.1,xm_012659276.1,xm_011377469.1,xm_010356575.1,xm_016159538.1,xm_010344334.1,xm_004601066.1,xm_013992405.1,xm_004368778.1,xm_006144767.2,xm_019951817.1
3,CCR7,NM_001838,nm_001032884.1,nm_007719.2,nm_199489.4,xm_002924938.3,xm_012452030.1,nm_001024930.3,xm_002748564.3,xm_010991785.1,xm_548131.5,xm_005693784.3,xm_003466941.2,xm_004434526.2,xm_012046539.1,xm_005394362.2,xm_008012786.1,xm_006832592.1,xm_004684219.1,xm_007620341.2,xm_004450104.1,xm_013036081.1,xm_004707138.1,xm_006889421.1,xm_008144910.1,xm_001500181.4,xm_007531042.2,xm_003996833.3,xm_008585352.1,xm_004041774.1,xm_004859431.1,xm_013357008.1,xm_004655435.1,xm_010594428.1,nm_001285097.1,xm_011725227.1,xm_011998935.1,xm_017645213.1,xm_005075968.2,xm_012765829.2,xm_005368252.1,xm_016215054.1,xm_001369761.3,xm_004764589.2,xm_008835180.1,xm_003278270.1,xm_004591177.1,xm_004633731.1,xm_004395008.1,xm_004282772.1,xm_002719359.3,xm_003786390.2,xm_004012868.3,xm_003831418.1,xm_511477.5,xm_003912976.2,xm_009251817.1,xm_012659999.1,xm_011383067.1,xm_010388512.1,xm_016150783.1,xm_003942818.1,xm_004608754.1,nm_001001532.3,xm_004378078.1,xm_014590679.1,xm_004319577.2
3,CCR8,NM_005201,xm_001084047.3,nm_007720.2,xm_008757885.2,xm_002928309.3,xm_012470795.1,xm_005222375.3,xm_002759742.3,xm_010974804.1,xm_542719.4,xm_005695560.3,xm_013146353.1,xm_014788677.1,xm_012034202.1,xm_005386556.2,xm_007971711.1,xm_006869126.1,xm_004676292.1,xm_003505932.2,xm_004475987.1,xm_013028479.1,xm_004708565.1,xm_006890577.1,xm_008154791.1,xm_001501979.3,xm_007531431.2,xm_006936521.2,xm_008579556.1,xm_004033888.2,xm_004835227.1,xm_005317399.1,xm_004662148.1,xm_003415697.1,xm_015445353.1,xm_011738803.1,xm_011999462.1,xm_017675933.1,xm_005082334.1,xm_012770189.1,xm_005348110.1,xm_016196211.1,xm_001378623.2,xm_004759314.2,xm_008849423.2,xm_003256882.1,xm_004581377.1,xm_004642164.1,xm_004412103.1,xm_004286853.2,xm_017344287.1,xm_003794480.2,xm_015102263.1,xm_003826072.1,xm_526178.4,xm_003894646.3,xm_002813912.1,xm_012652160.1,xm_011357410.1,xm_010371517.1,xm_016123913.1,xm_003930884.1,xm_004614555.1,xm_003358377.3,xm_004377311.1,xm_006161340.1,xm_004321276.1
3,CCR9,NM_006641,xm_001114447.3,nm_001166625.1,nm_172329.1,xm_002912758.3,xm_012470774.1,xm_005223069.3,xm_002758274.3,xm_010982756.1,nm_001284476.1,xm_005696046.3,xm_013160065.1,xm_014791319.1,xm_012033342.1,xm_005383463.2,xm_007983936.1,xm_006868818.1,xm_004676614.1,xm_007616337.2,xm_004453160.1,xm_013030830.1,xm_013005007.1,xm_006892967.1,xm_008154296.1,xm_001496089.5,xm_007531454.1,xm_003982142.3,xm_008579210.1,xm_004033997.2,xm_013075735.1,xm_005337891.2,xm_004662143.1,xm_010589867.1,xm_015445355.1,xm_011739029.1,xm_011981088.1,xm_017640615.1,xm_013122203.1,xm_012770316.2,xm_005348167.2,xm_016202735.1,xm_007505068.1,xm_013060755.1,xm_008831920.1,xm_003256973.2,xm_004581407.1,xm_004640677.1,xm_004399148.1,xm_004283843.2,xm_008260511.2,xm_003794518.2,xm_012099256.2,xm_003818480.2,xm_001148103.4,xm_003894548.3,xm_002813841.3,xm_012638014.1,xm_011357338.1,xm_010374803.1,xm_016141344.1,xm_010336997.1,xm_004614523.1,nm_001001624.1,xm_004368456.2,xm_006170148.2,xm_019947006.1
3,CCRL2,NM_003965,xm_015131141.1,nm_001302376.1,xm_017595697.1,xm_011222829.2,xm_012470785.1,nm_001075732.2,xm_008981537.2,xm_010997098.1,xm_005632628.2,xm_005696036.3,xm_003476886.3,xm_014791365.1,xm_012033366.1,xm_005383444.2,xm_007983954.1,xm_006868847.1,xm_012735236.1,xm_016968367.1,xm_004449013.2,xm_013030311.1,xm_004704167.1,xm_006893045.1,xm_008154212.1,xm_003363124.3,xm_007531450.2,xm_003982179.4,xm_008582127.1,xm_004034018.2,xm_013069394.1,xm_005333068.1,xm_004662024.1,xm_010589865.1,xm_005546905.2,xm_011739052.1,xm_011981065.1,xm_017643961.1,xm_013116979.1,xm_012770410.1,xm_013346488.1,xm_016202746.1,xm_007505077.2,xm_004760805.2,xm_008826848.2,xm_003282456.2,xm_004581726.1,xm_004640772.1,xm_004399296.2,xm_004283851.2,xm_008260519.2,xm_003794524.1,xm_004018511.3,xm_003818458.2,xm_001149992.4,xm_009200973.2,xm_002813829.2,xm_012659298.1,xm_011357468.1,xm_010374787.1,xm_016141362.1,xm_010337003.1,xm_004614593.1,xm_005669457.1,xm_004368707.2,xm_006170149.2,xm_004311485.2
3,CX3CR1,NM_001337,nm_001265871.1,nm_009987.4,nm_133534.1,xm_002928308.3,xm_012455625.1,xm_010817403.2,xm_008984052.2,xm_010974799.1,xm_014106481.1,xm_005695559.3,xm_003464146.3,xm_004419535.2,xm_012034205.1,xm_005386557.2,xm_007971712.1,xm_006869127.1,xm_004676628.2,xm_003505931.1,xm_004455889.2,xm_013030206.1,xm_004708675.1,xm_006890643.1,xm_008157129.1,xm_005600815.2,xm_007517326.2,xm_003992223.4,xm_008579555.1,xm_004033883.2,xm_004835228.2,xm_005317398.2,xm_004662109.1,xm_003415698.1,xm_015445322.1,xm_011738801.1,xm_011999463.1,xm_017675928.1,xm_013122171.1,xm_012742174.2,xm_005348109.2,xm_016196212.1,xm_001378596.2,xm_004759315.2,xm_008836289.1,xm_003256878.1,xm_004581376.1,xm_004642163.1,xm_004412102.2,xm_004277847.1,xm_008260200.1,xm_012808027.1,xm_004018235.3,xm_003826073.2,xm_009444830.2,xm_003894648.3,xm_002813913.3,xm_012647908.1,xm_011386617.1,xm_010371514.1,xm_016124058.1,xm_003930885.2,xm_004614556.1,xm_003358374.3,xm_004377312.1,xm_006161341.2,xm_004322952.2
3,CXCR1,NM_000634,xm_015110960.1,xm_006495638.3,xm_008767213.2,xm_002913704.3,xm_012446247.1,nm_001105038.1,xm_008999468.2,xm_010988313.1,xm_005640640.1,xm_005676530.3,xm_013160018.1,xm_004427542.2,xm_012062970.1,xm_013519959.1,xm_007966238.1,xm_006867861.1,xm_004674305.2,xm_003515788.1,xm_004469591.1,xm_013031331.1,xm_004701598.1,xm_006891907.1,xm_008145276.1,xm_001491012.4,xm_007519975.2,xm_011285563.2,xm_008570756.1,xm_004033190.2,xm_013065460.1,xm_005330456.1,xm_004662844.1,xm_003405906.2,xm_005574247.2,xm_011740586.1,xm_011964575.1,xm_017647767.1,xm_005070504.1,xm_012740305.1,xm_005361667.1,xm_016196786.1,xm_001366489.3,xm_013061538.1,xm_008825871.2,xm_004093063.2,xm_004577234.2,xm_004641364.1,xm_004402769.1,xm_012533262.1,xm_017342635.1,xm_003785083.2,xm_004004919.3,xm_003818598.2,xm_009444265.2,xm_003907938.3,xm_002812841.1,xm_012642490.1,xm_011358612.1,xm_010360212.1,xm_016156662.1,xm_003925551.2,xm_004617149.1,xm_003133655.4,xm_004376304.1,xm_014591205.1,xm_004325574.2
3,CXCR2,NM_001557,xm_015111045.1,xm_006495638.3,xm_008767213.2,xm_011233761.2,xm_012446240.1,xm_005202874.3,xm_002749772.3,xm_010988313.1,nm_001003151.2,xm_013972621.2,xm_013160006.1,xm_004427542.2,xm_012062971.1,xm_005395667.2,xm_007966237.1,xm_006867800.1,xm_012725917.1,xm_003515565.1,xm_004469592.2,xm_013036993.1,xm_004701598.1,xm_006891908.1,xm_008145180.1,xm_005610606.2,xm_007519975.2,xm_019838658.1,xm_008594638.1,xm_004033185.2,xm_004864607.2,xm_005330453.2,xm_004662844.1,xm_003406069.1,xm_015432763.1,xm_011740583.1,xm_011964573.1,xm_017647767.1,xm_013113710.1,xm_020288205.1,xm_013351695.1,xm_016196786.1,xm_001366489.3,xm_004762732.2,xm_008825694.1,xm_012506453.1,xm_004577235.2,xm_004641345.1,xm_004402705.2,xm_012533221.1,nm_001171090.1,xm_003784967.1,xm_012145916.2,xm_003818594.2,nm_001102661.2,xm_009183041.2,xm_003776082.2,xm_012642494.1,xm_011358612.1,xm_010360206.1,xm_016156886.1,xm_003925553.2,xm_004617149.1,xm_013984486.1,xm_004376303.2,xm_014591199.1,
3,CXCR3,NM_001504,nm_001145040.1,nm_009910.3,nm_053415.1,xm_002930578.3,xm_012435588.1,nm_001011673.1,xm_017968785.1,xm_010978776.1,nm_001011887.2,nm_001285723.1,xm_013153669.1,xm_004439841.2,xm_012060758.1,xm_005401676.2,xm_007992040.1,xm_006868557.1,xm_012733923.1,xm_007634397.2,xm_004475810.1,xm_013031647.1,xm_004716696.1,xm_006895985.1,xm_008157610.1,xm_001493611.5,xm_007538252.1,xm_004000623.3,xm_008591064.1,xm_004064367.1,xm_004872655.1,xm_005339940.1,xm_004660914.1,xm_010592722.1,xm_005593931.2,xm_011732737.1,xm_011992074.1,xm_017672942.1,xm_005081206.2,xm_012736182.2,xm_005358559.1,xm_016207382.1,xm_016426537.1,xm_004777248.2,xm_017794964.1,xm_003281881.1,xm_004595275.1,xm_004646811.1,xm_012561107.1,xm_004275744.1,xm_002720089.3,xm_003801738.2,xm_004022179.3,xm_003820129.1,xm_016944174.1,xm_003917864.3,xm_002831790.1,xm_012643375.1,xm_011371417.1,xm_010366589.1,xm_016151082.1,xm_003943101.1,xm_012935696.1,xm_003135179.4,xm_012556620.1,xm_006172236.2,xm_004325425.2
